ID,MAE,RMSE,MAPE,MASE
COAST,109.69103240966797,150.27173303718834,1.310113724321127,0.8270913370234811
EAST,26.002717971801758,33.972447619587626,1.914822869002819,0.19606546042178066
FAR_WEST,13.13521957397461,18.519335565697865,1.107338909059763,0.09904206461437338
NORTH,17.791141510009766,24.106874921006067,1.50553360581398,0.1341486053639421
NORTH_C,173.99447631835938,248.60400081002317,1.5049930661916733,1.3119515870302663
SOUTHERN,35.337772369384766,47.2691321012918,1.7713116481900215,0.26645355371684704
SOUTH_C,78.7708969116211,112.27367425041143,1.606924645602703,0.5939476091523159
WEST,15.00560188293457,21.325817612137918,1.6404783353209496,0.11314510449538386
ALL,58.71610736846924,82.04287698966803,1.5451896004378796,0.44273066522729876
